DataLine,OnOff,Event,Time,Date,Latitude,Longitude,D_Lat,D_Long,DistTraveled,On_Off,LegNumb,Beaufort,SwellHt,SwellDir,Temp,WindSpeed,Course,Speed,Weather,HorizSun,VertSun,WindDir,Visibility,SightNumb,Observer,Cue,Method,Angle,Reticle,AlturaNav,NewRadDist,RadDistance,PerpDist,MMCourse,MMSpeed,SpeciesCode,Species,BestSS,HighSS,LowSS
1175,.,*,720,90508,S09:02.05,W034:59.55,-9.034,-34.993,0.326,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1176,.,*,722,90508,S09:02.36,W034:59.43,-9.039,-34.991,0.332,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1177,.,*,724,90508,S09:02.66,W034:59.30,-9.044,-34.988,0.326,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1178,.,*,726,90508,S09:02.95,W034:59.17,-9.049,-34.986,0.317,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1182,.,S,726,90508,S09:02.97,W034:59.16,-9.05,-34.986,0.023,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,16,4,6,1,337,2,8.5,0.738108455,6,0.288401949,-1,-1,76,Megaptera novaeangliae,1,0,0
1185,.,*,728,90508,S09:03.26,W034:59.05,-9.054,-34.984,0.31,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1186,.,*,730,90508,S09:03.56,W034:58.92,-9.059,-34.982,0.326,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1187,.,*,732,90508,S09:03.86,W034:58.80,-9.064,-34.98,0.323,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1188,.,*,734,90508,S09:04.16,W034:58.67,-9.069,-34.978,0.326,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1192,.,S,735,90508,S09:04.26,W034:58.62,-9.071,-34.977,0.112,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,17,-1,3,1,-1,-1,8.5,,-1,-1,-1,-1,18,Tursiops truncatus,1,0,0
1195,.,C,736,90508,S09:04.41,W034:58.56,-9.073,-34.976,0.161,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1196,.,*,736,90508,S09:04.46,W034:58.54,-9.074,-34.976,0.054,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1197,.,P,736,90508,S09:04.49,W034:58.53,-9.075,-34.975,0.032,ON,40,5,3,112,-1,21,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1198,.,V,736,90508,S09:04.49,W034:58.53,-9.075,-34.975,0,ON,40,5,3,112,-1,19,160,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1199,.,N,736,90508,S09:04.49,W034:58.53,-9.075,-34.975,0,ON,40,5,3,112,-1,19,151,9,1,10,10,107,-1,,,,,,,8.5,,,,,,,,,,
1200,.,W,736,90508,S09:04.49,W034:58.53,-9.075,-34.975,0,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1201,.,*,738,90508,S09:04.76,W034:58.42,-9.079,-34.974,0.291,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1202,.,*,740,90508,S09:05.06,W034:58.29,-9.084,-34.972,0.326,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1203,.,*,742,90508,S09:05.36,W034:58.17,-9.089,-34.97,0.323,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1204,.,*,744,90508,S09:05.67,W034:58.04,-9.094,-34.967,0.336,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1205,.,*,746,90508,S09:05.96,W034:57.91,-9.099,-34.965,0.317,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1206,.,*,748,90508,S09:06.26,W034:57.79,-9.104,-34.963,0.323,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1207,.,*,750,90508,S09:06.57,W034:57.67,-9.109,-34.961,0.332,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1208,.,*,752,90508,S09:06.87,W034:57.54,-9.115,-34.959,0.326,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1209,.,*,754,90508,S09:07.16,W034:57.40,-9.119,-34.957,0.321,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1210,.,*,756,90508,S09:07.47,W034:57.28,-9.125,-34.955,0.332,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1211,.,*,758,90508,S09:07.78,W034:57.16,-9.13,-34.953,0.332,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1212,.,*,800,90508,S09:08.08,W034:57.03,-9.135,-34.951,0.326,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1213,.,P,801,90508,S09:08.23,W034:56.96,-9.137,-34.949,0.165,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1214,.,V,801,90508,S09:08.23,W034:56.96,-9.137,-34.949,0,ON,40,5,3,112,-1,19,151,9,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1215,.,N,801,90508,S09:08.23,W034:56.96,-9.137,-34.949,0,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1216,.,W,801,90508,S09:08.23,W034:56.96,-9.137,-34.949,0,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1217,.,*,802,90508,S09:08.38,W034:56.90,-9.14,-34.948,0.161,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1218,.,*,804,90508,S09:08.69,W034:56.77,-9.145,-34.946,0.336,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1219,.,*,806,90508,S09:08.99,W034:56.65,-9.15,-34.944,0.323,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1220,.,*,808,90508,S09:09.30,W034:56.52,-9.155,-34.942,0.336,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1221,.,*,810,90508,S09:09.60,W034:56.39,-9.16,-34.94,0.326,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1222,.,*,812,90508,S09:09.90,W034:56.27,-9.165,-34.938,0.323,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1223,.,*,814,90508,S09:10.21,W034:56.14,-9.17,-34.936,0.336,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1224,.,*,816,90508,S09:10.51,W034:56.01,-9.175,-34.933,0.326,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1225,.,*,818,90508,S09:10.81,W034:55.88,-9.18,-34.931,0.326,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1226,.,*,820,90508,S09:11.12,W034:55.75,-9.185,-34.929,0.336,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1227,.,*,822,90508,S09:11.42,W034:55.64,-9.19,-34.927,0.319,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1228,.,*,824,90508,S09:11.72,W034:55.50,-9.195,-34.925,0.33,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1229,.,*,826,90508,S09:12.03,W034:55.38,-9.2,-34.923,0.332,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1230,.,*,828,90508,S09:12.33,W034:55.25,-9.205,-34.921,0.326,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1231,.,*,830,90508,S09:12.64,W034:55.13,-9.211,-34.919,0.332,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1232,.,*,832,90508,S09:12.94,W034:55.00,-9.216,-34.917,0.326,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1233,,E,832,90508,S09:12.98,W034:54.99,-9.216,-34.917,0,OFF,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1234,,*,834,90508,S09:13.20,W034:55.15,-9.22,-34.919,0,OFF,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1235,,*,836,90508,S09:13.41,W034:55.43,-9.224,-34.924,0,OFF,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1236,,*,838,90508,S09:13.65,W034:55.70,-9.227,-34.928,0,OFF,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1237,,*,840,90508,S09:13.91,W034:55.93,-9.232,-34.932,0,OFF,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1238,.,R,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1239,.,P,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,40,5,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1240,.,V,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,40,4,3,112,-1,19,156,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1241,.,N,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,40,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1242,.,W,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,40,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1243,.,t,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1244,.,C,842,90508,S09:14.01,W034:56.18,-9.233,-34.936,0,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1245,.,*,842,90508,S09:14.01,W034:56.24,-9.233,-34.937,0.059,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1246,.,*,844,90508,S09:13.97,W034:56.61,-9.233,-34.944,0.368,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1247,.,*,846,90508,S09:13.94,W034:56.97,-9.232,-34.95,0.357,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1248,.,*,848,90508,S09:13.93,W034:57.33,-9.232,-34.956,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1249,.,*,850,90508,S09:13.92,W034:57.70,-9.232,-34.962,0.365,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1250,.,*,852,90508,S09:13.90,W034:58.06,-9.232,-34.968,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1251,.,*,854,90508,S09:13.87,W034:58.42,-9.231,-34.974,0.357,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1252,.,*,856,90508,S09:13.86,W034:58.78,-9.231,-34.98,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1253,.,*,858,90508,S09:13.84,W034:59.14,-9.231,-34.986,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1254,.,*,900,90508,S09:13.82,W034:59.50,-9.23,-34.992,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1255,.,*,902,90508,S09:13.81,W034:59.87,-9.23,-34.998,0.366,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1256,.,*,904,90508,S09:13.78,W035:00.23,-9.23,-35.004,0.357,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1257,.,*,906,90508,S09:13.77,W035:00.60,-9.229,-35.01,0.365,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1258,.,*,908,90508,S09:13.74,W035:00.96,-9.229,-35.016,0.357,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1259,.,*,910,90508,S09:13.73,W035:01.32,-9.229,-35.022,0.356,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1260,.,P,912,90508,S09:13.71,W035:01.65,-9.229,-35.028,0.327,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1261,.,V,912,90508,S09:13.71,W035:01.65,-9.229,-35.028,0,ON,42,4,3,112,-1,19,276,12,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1262,.,N,912,90508,S09:13.71,W035:01.65,-9.229,-35.028,0,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1263,.,W,912,90508,S09:13.71,W035:01.65,-9.229,-35.028,0,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1264,.,*,912,90508,S09:13.71,W035:01.69,-9.229,-35.028,0.04,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1265,.,*,914,90508,S09:13.69,W035:02.06,-9.228,-35.034,0.366,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1266,.,*,916,90508,S09:13.67,W035:02.42,-9.228,-35.04,0.356,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1267,.,*,918,90508,S09:13.65,W035:02.78,-9.227,-35.046,0.356,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1268,.,*,920,90508,S09:13.63,W035:03.14,-9.227,-35.052,0.356,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1269,.,*,922,90508,S09:13.61,W035:03.51,-9.227,-35.058,0.366,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1270,.,*,924,90508,S09:13.60,W035:03.87,-9.227,-35.064,0.356,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1271,.,*,926,90508,S09:13.58,W035:04.23,-9.226,-35.07,0.356,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1272,.,*,928,90508,S09:13.56,W035:04.60,-9.226,-35.077,0.366,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1273,.,P,929,90508,S09:13.55,W035:04.82,-9.226,-35.08,0.217,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1274,.,V,929,90508,S09:13.55,W035:04.82,-9.226,-35.08,0,ON,42,4,3,112,-1,19,274,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1275,.,N,929,90508,S09:13.55,W035:04.82,-9.226,-35.08,0,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1276,.,W,929,90508,S09:13.55,W035:04.82,-9.226,-35.08,0,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1277,.,*,930,90508,S09:13.54,W035:04.96,-9.226,-35.083,0.139,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1281,.,S,931,90508,S09:13.53,W035:05.12,-9.226,-35.085,0.158,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,18,2,6,1,71,1.5,8.5,0.942875966,6,0.89150674,-1,-1,76,Megaptera novaeangliae,1,0,0
1284,.,*,932,90508,S09:13.52,W035:05.32,-9.225,-35.089,0.198,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1285,.,*,934,90508,S09:13.50,W035:05.69,-9.225,-35.095,0.366,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1286,.,*,936,90508,S09:13.48,W035:06.05,-9.225,-35.101,0.356,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1287,.,*,938,90508,S09:13.47,W035:06.41,-9.224,-35.107,0.356,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1288,.,*,940,90508,S09:13.45,W035:06.78,-9.224,-35.113,0.366,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1289,.,P,941,90508,S09:13.44,W035:06.88,-9.224,-35.115,0.099,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1290,.,V,941,90508,S09:13.44,W035:06.88,-9.224,-35.115,0,ON,42,4,3,112,-1,19,273,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1291,.,N,941,90508,S09:13.44,W035:06.88,-9.224,-35.115,0,ON,42,4,3,112,-1,19,269,10,1,9,10,112,-1,,,,,,,8.5,,,,,,,,,,
1292,.,W,941,90508,S09:13.44,W035:06.88,-9.224,-35.115,0,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1293,.,*,942,90508,S09:13.43,W035:07.14,-9.224,-35.119,0.257,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1294,.,*,944,90508,S09:13.41,W035:07.50,-9.224,-35.125,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1295,.,*,946,90508,S09:13.39,W035:07.86,-9.223,-35.131,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1296,.,*,948,90508,S09:13.38,W035:08.22,-9.223,-35.137,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1297,.,*,950,90508,S09:13.36,W035:08.58,-9.223,-35.143,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1298,.,*,952,90508,S09:13.34,W035:08.93,-9.222,-35.149,0.346,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1299,.,*,954,90508,S09:13.32,W035:09.29,-9.222,-35.155,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1300,.,*,956,90508,S09:13.30,W035:09.65,-9.222,-35.161,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1301,.,*,958,90508,S09:13.29,W035:10.01,-9.222,-35.167,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1302,.,*,1000,90508,S09:13.26,W035:10.37,-9.221,-35.173,0.357,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1303,.,*,1002,90508,S09:13.24,W035:10.73,-9.221,-35.179,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1304,.,*,1004,90508,S09:13.23,W035:11.09,-9.22,-35.185,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1305,.,*,1006,90508,S09:13.21,W035:11.45,-9.22,-35.191,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1306,.,*,1008,90508,S09:13.19,W035:11.81,-9.22,-35.197,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1307,.,*,1010,90508,S09:13.18,W035:12.17,-9.22,-35.203,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1308,.,*,1012,90508,S09:13.16,W035:12.53,-9.219,-35.209,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1309,.,*,1014,90508,S09:13.13,W035:12.89,-9.219,-35.215,0.357,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1310,.,*,1016,90508,S09:13.12,W035:13.25,-9.219,-35.221,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1311,.,*,1018,90508,S09:13.10,W035:13.62,-9.218,-35.227,0.366,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1312,.,*,1020,90508,S09:13.08,W035:13.98,-9.218,-35.233,0.356,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1313,.,*,1022,90508,S09:13.06,W035:14.33,-9.218,-35.239,0.346,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1314,.,*,1024,90508,S09:13.04,W035:14.68,-9.217,-35.245,0.346,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1315,.,P,1024,90508,S09:13.04,W035:14.74,-9.217,-35.246,0.059,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1316,.,V,1024,90508,S09:13.04,W035:14.74,-9.217,-35.246,0,ON,42,4,3,112,-1,19,269,10,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1317,.,N,1024,90508,S09:13.04,W035:14.74,-9.217,-35.246,0,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1318,.,W,1024,90508,S09:13.04,W035:14.74,-9.217,-35.246,0,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1322,.,S,1025,90508,S09:13.04,W035:14.83,-9.217,-35.247,0.089,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,19,14,6,2,80,0.5,8.5,2.151829069,1.252,2.11913795,-1,-1,76,Megaptera novaeangliae,2,0,2
1325,.,*,1026,90508,S09:13.03,W035:15.03,-9.217,-35.25,0.198,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1326,.,*,1028,90508,S09:13.01,W035:15.38,-9.217,-35.256,0.346,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1327,.,*,1030,90508,S09:13.00,W035:15.73,-9.217,-35.262,0.346,ON,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1328,,E,1031,90508,S09:13.00,W035:15.87,-9.217,-35.264,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1329,,*,1032,90508,S09:12.93,W035:16.04,-9.215,-35.267,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1330,,*,1034,90508,S09:12.61,W035:15.93,-9.21,-35.265,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1331,,*,1036,90508,S09:12.32,W035:15.73,-9.205,-35.262,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1332,,*,1038,90508,S09:12.48,W035:15.76,-9.208,-35.263,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1333,,*,1040,90508,S09:12.77,W035:15.95,-9.213,-35.266,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1334,,*,1042,90508,S09:13.03,W035:16.16,-9.217,-35.269,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1335,,*,1044,90508,S09:13.29,W035:16.38,-9.222,-35.273,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1336,,*,1046,90508,S09:13.57,W035:16.58,-9.226,-35.276,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1337,,*,1048,90508,S09:13.84,W035:16.79,-9.231,-35.28,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1338,,*,1050,90508,S09:14.10,W035:17.00,-9.235,-35.283,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1342,,S,1052,90508,S09:14.32,W035:17.17,-9.239,-35.286,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,20,-1,3,-1,-1,-1,8.5,,-1,-1,-1,-1,18,Tursiops truncatus,1,0,0
1345,,*,1052,90508,S09:14.37,W035:17.21,-9.24,-35.287,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1346,,C,1052,90508,S09:14.39,W035:17.22,-9.24,-35.287,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1347,,*,1054,90508,S09:14.65,W035:17.42,-9.244,-35.29,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1348,,*,1056,90508,S09:14.92,W035:17.63,-9.249,-35.294,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
1349,,*,1058,90508,S09:15.19,W035:17.84,-9.253,-35.297,0,OFF,42,4,3,112,-1,19,274,9,1,9,10,154,-1,,,,,,,8.5,,,,,,,,,,
